NUM_CHANNELS,TRAIN-LOSS,VAL-LOSS,TRAIN-ACCURACY,VAL-ACCURACY
12,0.3561896996009812,0.3585272873793028,0.8715886471274624,0.8724934310607109
24,0.35666981016546945,0.3576143283100255,0.8747574685913225,0.8727700179781497
48,0.3577413288176387,0.3577468286606327,0.8723702833429522,0.8730466048955884
